1	http://en.wikipedia.org/wiki/Cancer_epigenetics	http://en.wikipedia.org/wiki/Nucleotide_excision_repair
0	http://en.wikipedia.org/wiki/Urbicide	http://en.wikipedia.org/wiki/Urban_decay
0	http://en.wikipedia.org/wiki/Bah%C3%A1%CA%BC%C3%AD_divisions	http://en.wikipedia.org/wiki/Nuclear_holocaust
1	http://en.wikipedia.org/wiki/Karen_Jarrett	http://en.wikipedia.org/wiki/Impact_Wrestling
1	http://en.wikipedia.org/wiki/Man_(Middle-earth)	http://en.wikipedia.org/wiki/The_Lord_of_the_Rings_(1981_radio_series)
0	http://en.wikipedia.org/wiki/2014_California_State_Controller_election	http://en.wikipedia.org/wiki/Nonpartisan_blanket_primary
1	http://en.wikipedia.org/wiki/Unreformed_House_of_Commons	http://en.wikipedia.org/wiki/Surrey
1	http://en.wikipedia.org/wiki/Prehensile_tail	http://en.wikipedia.org/wiki/Chordate
1	http://en.wikipedia.org/wiki/Frederick_Haynes_Newell	http://en.wikipedia.org/wiki/Roosevelt_Hall_(National_War_College)
0	http://en.wikipedia.org/wiki/Business_routes_of_Interstate_75_in_Michigan	http://en.wikipedia.org/wiki/Rand_McNally
1	http://en.wikipedia.org/wiki/PlayStation_3	http://en.wikipedia.org/wiki/Kingdom_Hearts
0	http://en.wikipedia.org/wiki/Recurring_Saturday_Night_Live_characters_and_sketches_introduced_1982%E2%80%9383	http://en.wikipedia.org/wiki/Broadway_Video
0	http://en.wikipedia.org/wiki/Sigismund_B%C3%A1thory	http://en.wikipedia.org/wiki/Timi%C8%99oara
0	http://en.wikipedia.org/wiki/Beautiful_(Snoop_Dogg_song)	http://en.wikipedia.org/wiki/Reincarnated_(album)
1	http://en.wikipedia.org/wiki/Bullet_Club	http://en.wikipedia.org/wiki/Frankie_Kazarian
1	http://en.wikipedia.org/wiki/57th_Annual_Grammy_Awards	http://en.wikipedia.org/wiki/Los_Angeles
1	http://en.wikipedia.org/wiki/Sanctuary_(band)	http://en.wikipedia.org/wiki/White_Rabbit_(song)
0	http://en.wikipedia.org/wiki/2009_Canadian_honours	http://en.wikipedia.org/wiki/Orders,_decorations,_and_medals_of_Chile
0	http://en.wikipedia.org/wiki/Merry_Christmas_(Mariah_Carey_album)	http://en.wikipedia.org/wiki/White_House
1	http://en.wikipedia.org/wiki/Constitutional_Court_of_South_Africa	http://en.wikipedia.org/wiki/1958_South_African_general_election
0	http://en.wikipedia.org/wiki/Nikolay_Krestinsky	http://en.wikipedia.org/wiki/Bolsheviks
0	http://en.wikipedia.org/wiki/Sisu_Axles	http://en.wikipedia.org/wiki/Automotive_industry
1	http://en.wikipedia.org/wiki/Beauty_Pageant_(Parks_and_Recreation)	http://en.wikipedia.org/wiki/Parks_and_Recreation_(season_2)
1	http://en.wikipedia.org/wiki/Ford_Fairmont	http://en.wikipedia.org/wiki/Ford_Motor_Company
1	http://en.wikipedia.org/wiki/Ace_Norton	http://en.wikipedia.org/wiki/M._Ward
1	http://en.wikipedia.org/wiki/British_Commonwealth_Air_Training_Plan	http://en.wikipedia.org/wiki/Anglo-Soviet_invasion_of_Iran
1	http://en.wikipedia.org/wiki/Steeler_(G.I._Joe)	http://en.wikipedia.org/wiki/G.I._Joe:_A_Real_American_Hero_(Devil's_Due)
0	http://en.wikipedia.org/wiki/Percy_Girouard	http://en.wikipedia.org/wiki/High_commissioner
0	http://en.wikipedia.org/wiki/New_England_city_and_town_area	http://en.wikipedia.org/wiki/Bangor,_Maine
1	http://en.wikipedia.org/wiki/Cape_Lookout_National_Seashore	http://en.wikipedia.org/wiki/Goose_Creek_State_Park
0	http://en.wikipedia.org/wiki/Newton,_Georgia	http://en.wikipedia.org/wiki/U.S._state
0	http://en.wikipedia.org/wiki/Wave-Gotik-Treffen	http://en.wikipedia.org/wiki/Experimental_music
1	http://en.wikipedia.org/wiki/Gen_(Street_Fighter)	http://en.wikipedia.org/wiki/Namco_%C3%97_Capcom
0	http://en.wikipedia.org/wiki/Louis_Cardwell	http://en.wikipedia.org/wiki/Hull_City_A.F.C.
0	http://en.wikipedia.org/wiki/Darragh_%C3%93_S%C3%A9	http://en.wikipedia.org/wiki/Pat_Spillane
1	http://en.wikipedia.org/wiki/Berliner-Joyce_P-16	http://en.wikipedia.org/wiki/Curtiss-Wright_CW-22
0	http://en.wikipedia.org/wiki/Shelby,_Nebraska	http://en.wikipedia.org/wiki/Geographic_coordinate_system
0	http://en.wikipedia.org/wiki/Introduction,_Passacaglia_and_Fugue	http://en.wikipedia.org/wiki/Requiem_(Reger)
1	http://en.wikipedia.org/wiki/Transcription_(music)	http://en.wikipedia.org/wiki/Tempo
0	http://en.wikipedia.org/wiki/Fort_Boise	http://en.wikipedia.org/wiki/James_McMillan_(fur_trader)
0	http://en.wikipedia.org/wiki/Emperor_He_of_Han	http://en.wikipedia.org/wiki/Temple_name
0	http://en.wikipedia.org/wiki/RiffTrax	http://en.wikipedia.org/wiki/Mystery_Science_Theater_3000:_The_Movie
0	http://en.wikipedia.org/wiki/Hell's_Kitchen_(American_TV_series)	http://en.wikipedia.org/wiki/International_Standard_Book_Number
1	http://en.wikipedia.org/wiki/Mikhail_Frunze	http://en.wikipedia.org/wiki/Petrograd_Soviet
0	http://en.wikipedia.org/wiki/Adolfo_Rodr%C3%ADguez_Sa%C3%A1	http://en.wikipedia.org/wiki/Roberto_Eduardo_Viola
1	http://en.wikipedia.org/wiki/J%C3%A1nos_Bolyai	http://en.wikipedia.org/wiki/Absolute_geometry
1	http://en.wikipedia.org/wiki/NHL_96	http://en.wikipedia.org/wiki/EA_Vancouver
1	http://en.wikipedia.org/wiki/Martha_Griffiths	http://en.wikipedia.org/wiki/Harriet_Quimby
1	http://en.wikipedia.org/wiki/Lake_Uniam%C3%A9si	http://en.wikipedia.org/wiki/Mozambique
1	http://en.wikipedia.org/wiki/John_Owen_(theologian)	http://en.wikipedia.org/wiki/John_Drury_(dean_of_Christ_Church)
1	http://en.wikipedia.org/wiki/Troy_Edwards	http://en.wikipedia.org/wiki/Dick_LeBeau
0	http://en.wikipedia.org/wiki/Repairs_(Agents_of_S.H.I.E.L.D.)	http://en.wikipedia.org/wiki/Face_My_Enemy
1	http://en.wikipedia.org/wiki/1896_AHAC_season	http://en.wikipedia.org/wiki/Stanley_Cup
0	http://en.wikipedia.org/wiki/Joe_Bryan	http://en.wikipedia.org/wiki/2011%E2%80%9312_Bristol_City_F.C._season
1	http://en.wikipedia.org/wiki/Peter_%C5%BDulj	http://en.wikipedia.org/wiki/R.S.C._Anderlecht
0	http://en.wikipedia.org/wiki/U.S._Route_70_in_Arizona	http://en.wikipedia.org/wiki/Gila_River
1	http://en.wikipedia.org/wiki/Columbus_Junction,_Iowa	http://en.wikipedia.org/wiki/Des_Moines,_Iowa
1	http://en.wikipedia.org/wiki/Fork-tailed_drongo	http://en.wikipedia.org/wiki/Zambia
1	http://en.wikipedia.org/wiki/Sebalter	http://en.wikipedia.org/wiki/Valentina_Monetta
1	http://en.wikipedia.org/wiki/Texture_filtering	http://en.wikipedia.org/wiki/Rendition_(company)
1	http://en.wikipedia.org/wiki/Richard_Bartel	http://en.wikipedia.org/wiki/Shane_Buechele
0	http://en.wikipedia.org/wiki/Ye_Olde_Cheshire_Cheese	http://en.wikipedia.org/wiki/Gloucestershire
0	http://en.wikipedia.org/wiki/Battle_of_Beiping%E2%80%93Tianjin	http://en.wikipedia.org/wiki/Hebei
0	http://en.wikipedia.org/wiki/Everything_Will_Be_Alright_in_the_End	http://en.wikipedia.org/wiki/Rivers_Cuomo
0	http://en.wikipedia.org/wiki/SS_Regina_(1907)	http://en.wikipedia.org/wiki/Montreal
0	http://en.wikipedia.org/wiki/Spanish_basketball_league_system	http://en.wikipedia.org/wiki/2010%E2%80%9311_ACB_season
1	http://en.wikipedia.org/wiki/Luke_Harper_and_Erick_Rowan	http://en.wikipedia.org/wiki/John_Cena
1	http://en.wikipedia.org/wiki/Winnipeg_Victorias	http://en.wikipedia.org/wiki/Stanley_Cup
1	http://en.wikipedia.org/wiki/Ek_Niranjan	http://en.wikipedia.org/wiki/Telugu_language
0	http://en.wikipedia.org/wiki/Biophilia_(album)	http://en.wikipedia.org/wiki/Selmasongs
0	http://en.wikipedia.org/wiki/Ziprasidone	http://en.wikipedia.org/wiki/Antipsychotic
1	http://en.wikipedia.org/wiki/Thespis_(opera)	http://en.wikipedia.org/wiki/Jacques_Offenbach
0	http://en.wikipedia.org/wiki/Triballi	http://en.wikipedia.org/wiki/Dacia
0	http://en.wikipedia.org/wiki/Doc_Strange	http://en.wikipedia.org/wiki/Black_Cat_(Harvey_Comics)
1	http://en.wikipedia.org/wiki/Unnao_district	http://en.wikipedia.org/wiki/Uttar_Pradesh
1	http://en.wikipedia.org/wiki/Cathy_Jamieson	http://en.wikipedia.org/wiki/Scottish_Labour_Party
0	http://en.wikipedia.org/wiki/A-Lex	http://en.wikipedia.org/wiki/Symphony_No._9_(Beethoven)
0	http://en.wikipedia.org/wiki/Emperor_Ping_of_Han	http://en.wikipedia.org/wiki/Hebei
1	http://en.wikipedia.org/wiki/Conservation_and_restoration_of_copper-based_objects	http://en.wikipedia.org/wiki/Inventory_(museum)
1	http://en.wikipedia.org/wiki/Principality_Building_Society	http://en.wikipedia.org/wiki/Mortgage_loan
0	http://en.wikipedia.org/wiki/San_Diego_Sails	http://en.wikipedia.org/wiki/Baltimore_Claws
0	http://en.wikipedia.org/wiki/City_Of	http://en.wikipedia.org/wiki/Dead_End_(Angel)
0	http://en.wikipedia.org/wiki/Tapan_(community_development_block)	http://en.wikipedia.org/wiki/North_Dumdum
1	http://en.wikipedia.org/wiki/Mediation	http://en.wikipedia.org/wiki/Civil_procedure_in_Canada
1	http://en.wikipedia.org/wiki/1969_Chicago_Cubs_season	http://en.wikipedia.org/wiki/Marquee_Sports_Network
0	http://en.wikipedia.org/wiki/Sultanpur_district	http://en.wikipedia.org/wiki/Time_zone
0	http://en.wikipedia.org/wiki/Chevrolet_Caprice	http://en.wikipedia.org/wiki/Dodge_Diplomat
1	http://en.wikipedia.org/wiki/Hans-J%C3%B6rg_Rheinberger	http://en.wikipedia.org/wiki/Humboldt_University_of_Berlin
1	http://en.wikipedia.org/wiki/1916%E2%80%9317_in_Swedish_football	http://en.wikipedia.org/wiki/Malm%C3%B6_FF
1	http://en.wikipedia.org/wiki/Gossip_Girl_(novel_series)	http://en.wikipedia.org/wiki/Katie_Cassidy
1	http://en.wikipedia.org/wiki/Shahid_Azmi	http://en.wikipedia.org/wiki/Azamgarh
1	http://en.wikipedia.org/wiki/Napata	http://en.wikipedia.org/wiki/Kingdom_of_Kush
1	http://en.wikipedia.org/wiki/Lady_Maravilla	http://en.wikipedia.org/wiki/Daga_(wrestler)
0	http://en.wikipedia.org/wiki/Irrational_number	http://en.wikipedia.org/wiki/Long_division
1	http://en.wikipedia.org/wiki/Purple_martin	http://en.wikipedia.org/wiki/White-eyed_river_martin
0	http://en.wikipedia.org/wiki/Worshipful_Company_of_Mercers	http://en.wikipedia.org/wiki/Robert_Baden-Powell,_1st_Baron_Baden-Powell
1	http://en.wikipedia.org/wiki/Funhouse_(song)	http://en.wikipedia.org/wiki/Please_Don't_Leave_Me
0	http://en.wikipedia.org/wiki/Arsenic_trichloride	http://en.wikipedia.org/wiki/Diethyl_ether
0	http://en.wikipedia.org/wiki/Holbeach	http://en.wikipedia.org/wiki/United_Kingdom
0	http://en.wikipedia.org/wiki/James_Ball_(footballer)	http://en.wikipedia.org/wiki/2017%E2%80%9318_National_League
1	http://en.wikipedia.org/wiki/Louisville_%26_Nashville_Railroad_Co._v._Mottley	http://en.wikipedia.org/wiki/Warren_E._Burger
1	http://en.wikipedia.org/wiki/Allosauroidea	http://en.wikipedia.org/wiki/Chirostenotes
1	http://en.wikipedia.org/wiki/The_Beetle_(novel)	http://en.wikipedia.org/wiki/Fulham
0	http://en.wikipedia.org/wiki/Tap_Tap_(series)	http://en.wikipedia.org/wiki/IOS
0	http://en.wikipedia.org/wiki/Clueless_(film)	http://en.wikipedia.org/wiki/Occidental_College
0	http://en.wikipedia.org/wiki/Imperial_Coronation_(Faberg%C3%A9_egg)	http://en.wikipedia.org/wiki/Alexander_III_of_Russia
0	http://en.wikipedia.org/wiki/Mexican_long-tongued_bat	http://en.wikipedia.org/wiki/Johann_Jakob_von_Tschudi
1	http://en.wikipedia.org/wiki/Ciurcopterus	http://en.wikipedia.org/wiki/Hibbertopterus
1	http://en.wikipedia.org/wiki/Transport_in_Birmingham	http://en.wikipedia.org/wiki/West_Midlands_(region)
1	http://en.wikipedia.org/wiki/French_poetry	http://en.wikipedia.org/wiki/Acad%C3%A9mie_fran%C3%A7aise
1	http://en.wikipedia.org/wiki/Al-Sarafand	http://en.wikipedia.org/wiki/Malha
1	http://en.wikipedia.org/wiki/2018%E2%80%9319_Stoke_City_F.C._season	http://en.wikipedia.org/wiki/2018%E2%80%9319_in_English_football
1	http://en.wikipedia.org/wiki/Junior_Marvin	http://en.wikipedia.org/wiki/Lee_Jaffe
0	http://en.wikipedia.org/wiki/PotterCast	http://en.wikipedia.org/wiki/Evanna_Lynch
1	http://en.wikipedia.org/wiki/Young_Mouse	http://en.wikipedia.org/wiki/Enable_(horse)
1	http://en.wikipedia.org/wiki/2009_Sun_Belt_Conference_football_season	http://en.wikipedia.org/wiki/2017_NCAA_Division_I_FBS_football_season
1	http://en.wikipedia.org/wiki/Kathy_Kosins	http://en.wikipedia.org/wiki/Figures_on_a_Beach
0	http://en.wikipedia.org/wiki/Petoski	http://en.wikipedia.org/wiki/The_Independent
0	http://en.wikipedia.org/wiki/Continental_Cup_(curling)	http://en.wikipedia.org/wiki/Calgary
1	http://en.wikipedia.org/wiki/Whipsnade_Zoo	http://en.wikipedia.org/wiki/Barnfield_College
1	http://en.wikipedia.org/wiki/Keyne	http://en.wikipedia.org/wiki/Bodmin
1	http://en.wikipedia.org/wiki/Pole_and_polar	http://en.wikipedia.org/wiki/Alexander_Bogomolny
1	http://en.wikipedia.org/wiki/Marshawn_Lynch	http://en.wikipedia.org/wiki/Spencer_Ware
1	http://en.wikipedia.org/wiki/America's_Got_Talent_(season_9)	http://en.wikipedia.org/wiki/Lindsey_Stirling
1	http://en.wikipedia.org/wiki/City_of_Angels_(Glee)	http://en.wikipedia.org/wiki/We_Built_This_Glee_Club
1	http://en.wikipedia.org/wiki/Death_(Marvel_Comics)	http://en.wikipedia.org/wiki/Super-Adaptoid
0	http://en.wikipedia.org/wiki/HMCS_Norsyd	http://en.wikipedia.org/wiki/QF_2-pounder_naval_gun
1	http://en.wikipedia.org/wiki/Patrick_Farmer_(soccer)	http://en.wikipedia.org/wiki/Alex_Ely
0	http://en.wikipedia.org/wiki/Danny_Hope_(wrestler)	http://en.wikipedia.org/wiki/Hertfordshire
0	http://en.wikipedia.org/wiki/Francis_Coquelin	http://en.wikipedia.org/wiki/Laval,_Mayenne
0	http://en.wikipedia.org/wiki/Bloods	http://en.wikipedia.org/wiki/Tijuana_Cartel
0	http://en.wikipedia.org/wiki/2_Legit_2_Quit	http://en.wikipedia.org/wiki/Godparent
0	http://en.wikipedia.org/wiki/Red_Hot_Chili_Peppers_2001_Tour	http://en.wikipedia.org/wiki/Chickenfoot
0	http://en.wikipedia.org/wiki/Boomerang_(Latin_American_TV_channel)	http://en.wikipedia.org/wiki/Warner_Animation_Group
1	http://en.wikipedia.org/wiki/Dallas_Tornado	http://en.wikipedia.org/wiki/North_American_Soccer_League_(1968%E2%80%931984)
0	http://en.wikipedia.org/wiki/Barker_Ranch	http://en.wikipedia.org/wiki/Lynette_Fromme
0	http://en.wikipedia.org/wiki/Homecoming_(2019_film)	http://en.wikipedia.org/wiki/African_Americans
0	http://en.wikipedia.org/wiki/Crab_claw_sail	http://en.wikipedia.org/wiki/Paraw
1	http://en.wikipedia.org/wiki/De_Havilland_Canada_Dash_7	http://en.wikipedia.org/wiki/Canadian_Vickers_Vedette
1	http://en.wikipedia.org/wiki/Sodium_chloride	http://en.wikipedia.org/wiki/Iodised_salt
0	http://en.wikipedia.org/wiki/St_Peter's_Church,_Llanbedrgoch	http://en.wikipedia.org/wiki/Sir_Stephen_Glynne,_9th_Baronet
0	http://en.wikipedia.org/wiki/Sinugra	http://en.wikipedia.org/wiki/2001_Gujarat_earthquake
1	http://en.wikipedia.org/wiki/Peter_Whiteley_(Royal_Marines_officer)	http://en.wikipedia.org/wiki/Officer_(armed_forces)
1	http://en.wikipedia.org/wiki/Roman_Oben	http://en.wikipedia.org/wiki/Tampa_Bay_Buccaneers
0	http://en.wikipedia.org/wiki/Duets_(Barbra_Streisand_album)	http://en.wikipedia.org/wiki/Josh_Groban
0	http://en.wikipedia.org/wiki/2003%E2%80%9304_Primeira_Liga	http://en.wikipedia.org/wiki/2003_Veikkausliiga
1	http://en.wikipedia.org/wiki/Robot_Chicken_DC_Comics_Special	http://en.wikipedia.org/wiki/New_Looney_Tunes
1	http://en.wikipedia.org/wiki/Federico_Bernardeschi	http://en.wikipedia.org/wiki/Filippo_Delli_Carri
0	http://en.wikipedia.org/wiki/Fort_Monmouth	http://en.wikipedia.org/wiki/Radar
1	http://en.wikipedia.org/wiki/Tin(II)_chloride	http://en.wikipedia.org/wiki/PubChem
1	http://en.wikipedia.org/wiki/Innamoramento_(song)	http://en.wikipedia.org/wiki/2001.2011
0	http://en.wikipedia.org/wiki/Nationals_Park	http://en.wikipedia.org/wiki/Boston_Red_Sox
1	http://en.wikipedia.org/wiki/1965%E2%80%9366_Montreal_Canadiens_season	http://en.wikipedia.org/wiki/New_York_Rangers
1	http://en.wikipedia.org/wiki/Lafayette_Leopards	http://en.wikipedia.org/wiki/York_Revolution
0	http://en.wikipedia.org/wiki/Bradley_Dack	http://en.wikipedia.org/wiki/Craig_Morgan_(footballer)
0	http://en.wikipedia.org/wiki/Fifth_Virginia_Convention	http://en.wikipedia.org/wiki/Battle_of_Great_Bridge
1	http://en.wikipedia.org/wiki/Rock_That_Body	http://en.wikipedia.org/wiki/Syndicat_National_de_l'%C3%89dition_Phonographique
0	http://en.wikipedia.org/wiki/Bridges_and_tunnels_across_the_Yangtze_River	http://en.wikipedia.org/wiki/Weigh_station
0	http://en.wikipedia.org/wiki/1954%E2%80%9355_Ashes_series	http://en.wikipedia.org/wiki/Batting_order_(cricket)
0	http://en.wikipedia.org/wiki/John_J._Gilligan	http://en.wikipedia.org/wiki/United_States_House_of_Representatives
0	http://en.wikipedia.org/wiki/Unconformity	http://en.wikipedia.org/wiki/Scotland
0	http://en.wikipedia.org/wiki/Michael_Rockefeller	http://en.wikipedia.org/wiki/Phillips_Exeter_Academy
1	http://en.wikipedia.org/wiki/Self-contained_breathing_apparatus	http://en.wikipedia.org/wiki/Fire_hose
1	http://en.wikipedia.org/wiki/Duct_Soup	http://en.wikipedia.org/wiki/Red_Dwarf_X
0	http://en.wikipedia.org/wiki/Norman_Heatley	http://en.wikipedia.org/wiki/Penicillin
1	http://en.wikipedia.org/wiki/Volvopluteus_gloiocephalus	http://en.wikipedia.org/wiki/Molecular_phylogenetics
1	http://en.wikipedia.org/wiki/Confession_(law)	http://en.wikipedia.org/wiki/Lawsuit
0	http://en.wikipedia.org/wiki/Dol_Guldur	http://en.wikipedia.org/wiki/Arwen
0	http://en.wikipedia.org/wiki/Golden_Gate_Transit	http://en.wikipedia.org/wiki/Richmond_Ferry_Terminal
1	http://en.wikipedia.org/wiki/Pulse_repetition_frequency	http://en.wikipedia.org/wiki/Radar
1	http://en.wikipedia.org/wiki/Nazr_Mohammed	http://en.wikipedia.org/wiki/Tyronn_Lue
0	http://en.wikipedia.org/wiki/The_Exploits_of_the_Emden	http://en.wikipedia.org/wiki/Royal_Australian_Navy
1	http://en.wikipedia.org/wiki/Neon_Museum	http://en.wikipedia.org/wiki/MGM_Grand_Las_Vegas
0	http://en.wikipedia.org/wiki/Roe_I_Triplane	http://en.wikipedia.org/wiki/Avro_Bison
0	http://en.wikipedia.org/wiki/Ben_Mendelsohn	http://en.wikipedia.org/wiki/Slow_West
1	http://en.wikipedia.org/wiki/Hungarian_Catholic_Archeparchy_of_Hajd%C3%BAdorog	http://en.wikipedia.org/wiki/B%C3%A1lv%C3%A1nyos_(Hungary)
0	http://en.wikipedia.org/wiki/Manju_Warrier	http://en.wikipedia.org/wiki/Shobana
0	http://en.wikipedia.org/wiki/West_Lawn,_Chicago	http://en.wikipedia.org/wiki/Orange_Line_(CTA)
0	http://en.wikipedia.org/wiki/Lacey_(wrestler)	http://en.wikipedia.org/wiki/National_Wrestling_Alliance
0	http://en.wikipedia.org/wiki/The_Arsenal_of_Freedom	http://en.wikipedia.org/wiki/Datalore
0	http://en.wikipedia.org/wiki/Trnovo,_Federation_of_Bosnia_and_Herzegovina	http://en.wikipedia.org/wiki/Bosansko_Grahovo
0	http://en.wikipedia.org/wiki/Community_mental_health_service	http://en.wikipedia.org/wiki/School_psychology
0	http://en.wikipedia.org/wiki/Knockholt_railway_station	http://en.wikipedia.org/wiki/Travelcard
1	http://en.wikipedia.org/wiki/Big_Machine_Records	http://en.wikipedia.org/wiki/Back_That_Thing_Up
0	http://en.wikipedia.org/wiki/Norwegians	http://en.wikipedia.org/wiki/Flag_of_Norway
0	http://en.wikipedia.org/wiki/Lizard_Squad	http://en.wikipedia.org/wiki/Sky_News
1	http://en.wikipedia.org/wiki/Garcia_de_Nodal_expedition	http://en.wikipedia.org/wiki/Indian_Ocean
1	http://en.wikipedia.org/wiki/Giants_(Welsh_folklore)	http://en.wikipedia.org/wiki/Taliesin
0	http://en.wikipedia.org/wiki/Tim_Burgess_(musician)	http://en.wikipedia.org/wiki/Saint_Etienne_(band)
0	http://en.wikipedia.org/wiki/Reiner_Grundmann	http://en.wikipedia.org/wiki/Post-normal_science
0	http://en.wikipedia.org/wiki/Fort_Worth,_Virginia	http://en.wikipedia.org/wiki/First_Battle_of_Bull_Run
0	http://en.wikipedia.org/wiki/House_of_Griffin	http://en.wikipedia.org/wiki/Pomerelia
1	http://en.wikipedia.org/wiki/UFC_236	http://en.wikipedia.org/wiki/The_Ultimate_Fighter:_Undefeated
0	http://en.wikipedia.org/wiki/New_York_gubernatorial_elections	http://en.wikipedia.org/wiki/Phelps_and_Gorham_Purchase
1	http://en.wikipedia.org/wiki/Primetime_Emmy_Award_for_Outstanding_Cinematography_for_a_Single-Camera_Series_(Half-Hour)	http://en.wikipedia.org/wiki/Primetime_Emmy_Award_for_Outstanding_Lighting_Design_/_Lighting_Direction_for_a_Variety_Series
